RxNodeID,TxID,CouplingLoss,BestRSRPNode
6595,61,-171.70866773133983,71
6595,122,-184.31455665806652,71
6596,0,-164.2615372879261,10
6596,61,-192.92564711437876,10
6596,122,-193.34091280271065,10
6597,0,-145.4708895427395,71
6597,61,-162.0417308181055,71
6597,122,-171.84428198877225,71
6598,0,-152.05089380863174,133
6598,61,-165.89224899899273,133
6598,122,-177.567827398923,133
6599,0,-142.7884697724991,132
6599,61,-163.67628196137503,132
6599,122,-170.33286747571108,132
6600,0,-156.26932528265468,83
6600,61,-177.4981525445843,83
6600,122,-183.8998776493425,83
6601,0,-131.28785724894885,71
6601,61,-142.97821328779204,71
6601,122,-156.0674982794337,71
6602,0,-131.31947243859636,10
6602,61,-152.3370334388983,10
6602,122,-158.89699721372497,10
6603,0,-143.69315274252835,132
6603,61,-165.35294585433485,132
6603,122,-171.41866056665475,132
6604,0,-145.86036707211628,70
6604,61,-175.26423035453823,70
6604,122,-175.26423035453823,70
6605,0,-149.32272904709197,132
6605,61,-178.53161406447657,132
6605,122,-178.53161406447657,132
6606,0,-171.98059003735148,146
6606,61,-185.92015126159902,146
6606,122,-197.53319349615953,146
6607,0,-137.04172708760242,71
6607,61,-155.98777363900624,71
6607,122,-164.08890834757275,71
6608,0,-149.4325407503249,71
6608,61,-167.50226412364688,71
6608,122,-176.2407115044341,71
6609,0,-162.8886697066114,11
6609,61,-173.6307892747925,11
6609,122,-187.3241555773937,11
6610,0,-166.99310356857313,146
6610,61,-177.58531379444213,146
6610,122,-191.3724485810846,146
6611,0,-143.18085555270198,132
6611,61,-164.6141010259267,132
6611,122,-170.85575808434726,132
6612,0,-160.95752094213665,71
6612,61,-176.36678762405575,71
6612,122,-186.97991515620288,71
6613,0,-121.7775843493321,71
6613,61,-132.1744186366816,71
6613,122,-146.0830474524176,71
6614,0,-142.62523844718638,10
6614,61,-162.12553549985307,10
6614,122,-169.8201704001606,10
6615,0,-153.61511179366448,11
6615,61,-165.22452937493034,11
6615,122,-178.3658900746612,11
6616,0,-144.06478735685744,133
6616,61,-153.16167068188764,133
6616,122,-167.8754543666049,133
6617,0,-122.24609868440398,132
6617,61,-144.27975317597316,132
6617,122,-150.05898914052463,132
6618,0,-139.46593962613963,71
6618,61,-154.08089000066565,71
6618,122,-165.23379948381915,71
6619,0,-153.61835747708147,10
6619,61,-180.75801320139954,10
6619,122,-182.45593725364407,10
6620,0,-161.59556514985115,146
6620,61,-178.4323604364405,146
6620,122,-188.05181607824505,146
6621,0,-132.0982809770284,132
6621,61,-160.90493616342775,132
6621,122,-161.1946516672619,132
6622,0,-138.33898807127522,132
6622,61,-166.68007917314947,132
6622,122,-167.36515366042175,132
6623,0,-149.32357031396327,71
6623,61,-158.33939984530303,71
6623,122,-173.10054896550622,71
6624,0,-116.31356938045137,71
6624,61,-131.62851557897045,71
6624,122,-142.30395282645762,71
6625,0,-131.88932908586375,132
6625,61,-152.01588573711155,132
6625,122,-159.24158638251618,132
6626,0,-154.4014740056284,71
6626,61,-167.96658860338343,71
6626,122,-179.82817620747704,71
6627,0,-123.85432431636255,63
6627,61,-141.5730034229082,63
6627,122,-150.5576833099028,63
6628,0,-131.81987733658192,10
6628,61,-149.31667660472792,10
6628,122,-158.46752384629252,10
6629,0,-141.65437902782665,10
6629,61,-170.96193328479052,10
6629,122,-170.96193328479052,10
6630,0,-137.61127436716913,3
6630,61,-156.76896066740346,3
6630,122,-164.70820528633544,3
6631,0,-143.21513574248485,145
6631,61,-172.4491835657084,145
6631,122,-172.4491835657084,145
6632,0,-131.60251117398101,71
6632,61,-145.19923841405821,71
6632,122,-157.04075952050806,71
6633,0,-154.24388818688823,71
6633,61,-168.9194038261284,71
6633,122,-180.0328916175233,71
6634,0,-156.95831083137,71
6634,61,-172.4744492818446,71
6634,122,-183.01218558422136,71
6635,0,-157.15457249035262,132
6635,61,-176.3417020243357,132
6635,122,-184.26399258915018,132
6636,0,-149.32366874206585,10
6636,61,-172.8888828418004,10
6636,122,-177.48068612944053,10
6637,0,-152.91757894143905,71
6637,61,-170.9101961548474,71
6637,122,-179.70186169540594,71
6638,0,-167.5106690947256,10
6638,61,-185.60704743857352,10
6638,122,-194.32741673945407,10
6639,0,-158.4801305414913,132
6639,61,-187.75062708086654,132
6639,122,-187.75062708086654,132
6640,0,-141.79652200744448,132
6640,61,-167.0972370431387,132
6640,122,-170.29788426520554,132
6641,0,-139.47790137739602,132
6641,61,-163.51319451976514,132
6641,122,-167.73112018757803,132
6642,0,-141.80889972745788,2
6642,61,-171.34671115124266,2
6642,122,-171.34671115124266,2
6643,0,-147.4372228658951,132
6643,61,-168.41870298718135,132
6643,122,-175.0051973168989,132
6644,0,-126.13084027233346,132
6644,61,-146.67598096106184,132
6644,122,-153.58983671156292,132
6645,0,-146.6411463608325,71
6645,61,-161.44639618840176,71
6645,122,-172.473114391456,71
6646,0,-125.41761798808146,132
6646,61,-150.8241162183605,132
6646,122,-153.94337305809785,132
6647,0,-158.7609859003629,3
6647,61,-176.16164108661434,3
6647,122,-185.38125585349312,3
6648,0,-150.41659060331688,70
6648,61,-177.4094260501737,70
6648,122,-179.22960381291966,70
6649,0,-159.8655311243702,71
6649,61,-174.3815111924838,71
6649,122,-185.6055200317275,71
6650,0,-150.59311749304834,132
6650,61,-173.0293975456463,132
6650,122,-178.50044757378691,132
6651,0,-155.5255567921147,71
6651,61,-171.86957168276777,71
6651,122,-181.8347623436315,71
6652,0,-153.13102780733584,71
6652,61,-163.53040330524243,71
6652,122,-177.43819454351518,71
6653,0,-157.41209602282382,10
6653,61,-184.98362289574547,10
6653,122,-186.32088630392875,10
6654,0,-156.780084372146,71
6654,61,-169.98267761243847,71
6654,122,-182.08269329427688,71
6655,0,-149.7071055461146,132
6655,61,-176.96316192961274,132
6655,122,-178.56219502242155,132
6656,0,-166.3394259318349,10
6656,61,-186.08338272862926,10
6656,122,-193.5996499158432,10
6657,0,-146.80189011295246,71
6657,61,-163.37293485647757,71
6657,122,-173.17739926199252,71
6658,0,-150.40617957438846,71
6658,61,-166.05969552589312,71
6658,122,-176.50521432762196,71
6659,0,-150.86473809910552,145
6659,61,-179.10265785129994,145
6659,122,-179.880111670142,145
6660,0,-150.62367512962103,71
6660,61,-165.21404483625952,71
6660,122,-176.38677974544783,71
6661,0,-144.9107402153898,132
6661,61,-172.91833321596832,132
6661,122,-173.88815798895732,132
6662,0,-157.7775436052545,132
6662,61,-186.26572983837153,132
6662,122,-186.82847354086493,132
6663,0,-146.2765102692428,71
6663,61,-161.26412119495194,71
6663,122,-172.16580133557108,71
6664,0,-154.678142701166,146
6664,61,-172.00970903077854,146
6664,122,-181.2781816264153,146
6665,0,-157.2598923690651,71
6665,61,-169.54396439883686,71
6665,122,-182.2488874433852,71
6666,0,-162.6979544146867,71
6666,61,-172.0858521946203,71
6666,122,-186.6200452239761,71
6667,0,-141.49379411042884,63
6667,61,-162.81615062178741,63
6667,122,-169.13658622933542,63
6668,0,-158.9622256617341,132
6668,61,-183.78913318442892,132
6668,122,-187.3760040394876,132
6669,0,-152.9549329830569,10
6669,61,-171.91111772443972,10
6669,122,-180.00745092263816,10
6670,0,-159.47853980320005,71
6670,61,-170.77395004708393,71
6670,122,-184.11670520849623,71
6671,0,-140.3902719447446,10
6671,61,-166.02383474466984,10
6671,122,-168.95974903458145,10
6672,0,-150.1165008958226,71
6672,61,-161.47388351868307,71
6672,122,-174.773698897819,71
6673,0,-127.93400872566718,145
6673,61,-156.1130001513889,145
6673,122,-156.94018658403618,145
6674,0,-153.78720508781984,10
6674,61,-180.37465370669403,10
6674,122,-182.52852695795676,10
6675,0,-156.23845848220344,10
6675,61,-175.3744931830713,10
6675,122,-183.33849399515245,10
6676,0,-164.51796486171423,10
6676,61,-184.53212502059137,10
6676,122,-191.84621474881448,10
6677,0,-160.00996188865332,71
6677,61,-175.9538720677283,71
6677,122,-186.19882964181534,71
6678,0,-151.0035982727853,71
6678,61,-166.0720418973142,71
6678,122,-176.918428571076,71
6679,0,-125.46355176727174,132
6679,61,-149.61329168964082,132
6679,122,-153.73644617699352,132
6680,0,-152.85287931490268,10
6680,61,-176.859180282205,10
6680,122,-181.10360668056893,10
6681,0,-144.74488876308547,132
6681,61,-166.97815855508458,132
6681,122,-172.6030855289817,132
6682,0,-159.82577717381128,10
6682,61,-180.44244203789825,10
6682,122,-187.30631854197836,10
6683,0,-152.3308821357571,71
6683,61,-166.16722251002952,71
6683,122,-177.8476592295373,71
6684,0,-148.89792101093653,70
6684,61,-178.0814130777847,70
6684,122,-178.0814130777847,70
6685,0,-127.91742595668184,84
6685,61,-147.82178878434894,84
6685,122,-155.21885817125676,84
6686,0,-122.1902422075849,132
6686,61,-148.45590034224307,132
6686,122,-150.87334357336798,132
6687,0,-135.35882374924108,11
6687,61,-153.3128103223018,11
6687,122,-162.13573926683807,11
6688,0,-144.4965613124134,132
6688,61,-164.5682698885111,132
6688,122,-171.83045090977913,132
6689,0,-148.99935785825892,10
6689,61,-170.6833966075867,10
6689,122,-176.73824187263716,10
6690,0,-150.44182528655892,10
6690,61,-171.22766559603662,10
6690,122,-177.96450108593973,10
6691,0,-157.87224836823444,70
6691,61,-187.08672377589872,70
6691,122,-187.08672377589872,70
6692,0,-139.8114136082366,3
6692,61,-154.12117050517983,3
6692,122,-165.47826655012895,3
6693,0,-151.28597730948636,71
6693,61,-164.40652368067282,71
6693,122,-176.56222112998705,71
6694,0,-152.05365527234176,84
6694,61,-163.62412741373484,84
6694,122,-176.79050705917268,84
6695,0,-161.6505030691627,3
6695,61,-176.82965777715484,3
6695,122,-187.59616752708638,3
6696,0,-126.20028095666771,132
6696,61,-155.10254223526664,132
6696,122,-155.31372446688087,132
6697,0,-138.58172982263457,132
6697,61,-164.49435720477254,132
6697,122,-167.20002865614293,132
6698,0,-141.53035436589778,10
6698,61,-168.01302284245182,10
6698,122,-170.25469465718993,10
6699,0,-136.2251734448712,10
6699,61,-165.38277011442196,10
6699,122,-165.38277011442196,10
6700,0,-151.20957963171543,71
6700,61,-165.0363746386437,71
6700,122,-176.7200220969984,71
6701,0,-143.99152435064767,132
6701,61,-167.94137513463545,132
6701,122,-172.22696855284488,132
6702,0,-154.67842266120334,10
6702,61,-181.7572984581572,10
6702,122,-183.50557197275302,10
6703,0,-145.45416126932787,71
6703,61,-153.65237988698522,71
6703,122,-168.9087843204975,71
6704,0,-146.22174978106446,71
6704,61,-162.71715904661693,71
6704,122,-172.57418058260407,71
6705,0,-115.87935809735507,71
6705,61,-128.12034982277837,71
6705,122,-140.8482411803677,71
6706,0,-164.37539139382602,71
6706,61,-176.34030085571456,71
6706,122,-189.2488976430788,71
6707,0,-155.59834806441563,10
6707,61,-176.12255359762344,10
6707,122,-183.0568226787318,10
6708,0,-154.7575228694897,71
6708,61,-166.87343982940453,71
6708,122,-179.68613439672606,71
6709,0,-173.23425644255352,146
6709,61,-183.81713464323641,146
6709,122,-197.61088017819495,146
6710,0,-114.92095589968126,3
6710,61,-127.23150821465478,3
6710,122,-139.91599712658743,3
6711,0,-159.5297283585233,10
6711,61,-179.52363082454124,10
6711,122,-186.85277225008673,10
6712,0,-159.18912763779002,10
6712,61,-181.5237468954014,10
6712,122,-187.07617165666184,10
6713,0,-167.3357385479589,10
6713,61,-188.70072456965062,10
6713,122,-194.9977184078238,10
6714,0,-160.1606338737161,71
6714,61,-173.01523977141102,71
6714,122,-185.34832718638617,71
6715,0,-143.9368292617886,71
6715,61,-154.4528108404049,71
6715,122,-168.28736873426092,71
6716,0,-153.97209432413365,145
6716,61,-182.75761831214822,145
6716,122,-183.07038951609582,145
6717,0,-157.7995075425267,10
6717,61,-179.66820622305056,10
6717,122,-185.58101365429488,10
6718,0,-166.5169197373665,10
6718,61,-188.79342015395903,10
6718,122,-194.39187001287556,10
6719,0,-153.6318505099423,10
6719,61,-177.40253306503007,10
6719,122,-181.83170113563443,10
6720,0,-160.46748456331383,10
6720,61,-179.13758161271943,10
6720,122,-187.4423354772162,10
6721,0,-156.1787273193355,70
6721,61,-184.38878720931513,70
6721,122,-185.18984472029496,70
6722,0,-132.8508111602356,10
6722,61,-156.5895414993336,10
6722,122,-161.0447657654908,10
6723,0,-147.40927667420362,3
6723,61,-170.49671719960708,3
6723,122,-175.4566063420886,3
6724,0,-159.8040930667696,10
6724,61,-188.18357448952247,10
6724,122,-188.84041703228453,10
6725,0,-125.71548405097359,3
6725,61,-143.483242201157,3
6725,122,-152.4310262858446,3
6726,0,-166.9007849467431,146
6726,61,-184.15146274072836,146
6726,122,-193.47738563710934,146
6727,0,-130.98126260793072,132
6727,61,-150.6125417329169,132
6727,122,-158.20724236076003,132
6728,0,-155.08073605161653,10
6728,61,-177.17127225881543,10
6728,122,-182.9126971661885,10
6729,0,-161.3506232863774,132
6729,61,-180.35410704091703,132
6729,122,-188.41059821527347,132
6730,0,-153.25787681158795,10
6730,61,-173.50079804139602,10
6730,122,-180.64564940466806,10
6731,0,-157.6555954620302,71
6731,61,-171.60996628806586,71
6731,122,-183.21230800502198,71
6732,0,-131.36017886104997,132
6732,61,-155.8660573828455,132
6732,122,-159.707699147619,132
6733,0,-156.12962013451437,132
6733,61,-184.94967887609022,132
6733,122,-185.2292722736862,132
6734,0,-174.3312740780739,71
6734,61,-185.90382824354631,71
6734,122,-199.06815090941802,71
6735,0,-155.64397760092177,10
6735,61,-181.00202127818042,10
6735,122,-184.16292695534108,10
6736,0,-140.94034658153723,71
6736,61,-154.20575899584827,71
6736,122,-166.2652646591116,71
6737,0,-140.97110229811938,71
6737,61,-153.60755252755717,71
6737,122,-166.07987329152542,71
6738,0,-147.37939854448314,132
6738,61,-173.23586260283386,132
6738,122,-175.9837457852149,132
6739,0,-140.88124482752687,132
6739,61,-166.16891957924952,132
6739,122,-169.38370811287513,132
6740,0,-163.19470836290515,132
6740,61,-189.7324678379886,132
6740,122,-191.92590214665466,132
6741,0,-118.42463426024848,3
6741,61,-130.7938357876495,3
6741,122,-143.43898013432621,3
6742,0,-164.07425580150684,10
6742,61,-181.2461978121764,10
6742,122,-190.62827241842555,10
6743,0,-130.21860703727947,10
6743,61,-152.34870770895506,10
6743,122,-158.05856705234697,10
6744,0,-145.02164017075233,132
6744,61,-173.97170567710936,132
6744,122,-174.1391232748084,132
6745,0,-157.11341397452597,132
6745,61,-182.2603952977191,132
6745,122,-185.58373668114672,132
6746,0,-132.22247744625543,10
6746,61,-159.36719555054142,10
6746,122,-161.05961715569126,10
6747,0,-142.53797880851272,71
6747,61,-155.78536414661792,71
6747,122,-167.85788608035543,71
6748,0,-145.85259848620436,10
6748,61,-168.01817115486307,10
6748,122,-173.70211197207564,10
6749,0,-155.3062970252882,10
6749,61,-177.57491483864266,10
6749,122,-183.17897804356477,10
6750,0,-166.1736352768251,146
6750,61,-181.7977238581294,146
6750,122,-192.26405435943508,146
6751,0,-136.1806204984312,71
6751,61,-149.6611832732702,71
6751,122,-161.57847217017323,71
6752,0,-157.57935671869248,71
6752,61,-169.11675232386568,71
6752,122,-182.303536294284,71
6753,0,-155.81208821749894,132
6753,61,-177.37650009928183,132
6753,122,-183.51590277744432,132
6754,0,-134.86856356038328,10
6754,61,-161.03178885685722,10
6754,122,-163.53565395892343,10
6755,0,-140.69437785099475,132
6755,61,-161.1522484220075,132
6755,122,-168.13172334646077,132
6756,0,-155.71123765130756,132
6756,61,-171.58672832089945,132
6756,122,-181.873562449038,132
6757,0,-149.06036569001003,71
6757,61,-163.875427963566,71
6757,122,-174.894446549993,71
6758,0,-143.62079664454313,71
6758,61,-159.3633776902397,71
6758,122,-169.7460229998499,71
6759,0,-161.7195428711998,146
6759,61,-177.6677367428814,146
6759,122,-187.90907056910015,146
6760,0,-126.42883680828211,10
6760,61,-155.58460677019647,10
6760,122,-155.58460677019647,10
6761,0,-137.36918289161298,132
6761,61,-162.36753942491202,132
6761,122,-165.81079923655952,132
6762,0,-153.37316984561593,146
6762,61,-172.27423326998593,146
6762,122,-180.41056623280915,146
6763,0,-156.72407697506202,10
6763,61,-184.15357785848354,10
6763,122,-185.61037538038465,10
6764,0,-148.1684204095507,132
6764,61,-176.40737870543833,132
6764,122,-177.18162378268215,132
6765,0,-134.54290016160934,71
6765,61,-150.0060989876989,71
6765,122,-160.58240964230998,71
6766,0,-166.9024948869524,146
6766,61,-189.22246970996537,146
6766,122,-194.7875756269887,146
6767,0,-138.15186898325376,71
6767,61,-152.38786990725026,71
6767,122,-163.79716946697013,71
6768,0,-134.39825521040706,132
6768,61,-162.0513970333438,132
6768,122,-163.31574579460602,132
6769,0,-157.23329009679517,71
6769,61,-171.36558356983008,71
6769,122,-182.84567685528543,71
6770,0,-153.41777495849357,71
6770,61,-167.21066717524548,71
6770,122,-178.9189723445707,71
6771,0,-119.31205648607816,132
6771,61,-142.52247219510087,132
6771,122,-147.38951354421846,132
6772,0,-133.27758855253185,10
6772,61,-153.69567967909316,10
6772,122,-160.70868067630428,10
6773,0,-139.21958839048665,146
6773,61,-151.23198338437976,146
6773,122,-164.11385285002143,146
6774,0,-141.30552285001716,10
6774,61,-170.57812896883786,10
6774,122,-170.57812896883786,10
6775,0,-150.39337604860197,71
6775,61,-165.22089097273033,71
6775,122,-176.23374239527655,71
6776,0,-118.816980344242,71
6776,61,-132.45599081299744,71
6776,122,-144.26777209825826,71
6777,0,-143.6380772706429,132
6777,61,-162.3970466061903,132
6777,122,-170.63131451267395,132
6778,0,-153.17681661809132,145
6778,61,-182.51772449101088,145
6778,122,-182.51772449101088,145
6779,0,-133.82413462353867,10
6779,61,-162.76103258815795,10
6779,122,-162.94367461951884,10
6780,0,-121.0730873367609,3
6780,61,-130.42217362574584,3
6780,122,-144.980413511049,3
6781,0,-148.6735204182755,132
6781,61,-176.43230360100966,132
6781,122,-177.61040688070773,132
6782,0,-136.83552793110178,71
6782,61,-150.18514485562488,71
6782,122,-162.19039239864608,71
6783,0,-147.90450971557158,133
6783,61,-152.03531922732432,133
6783,122,-169.63362970619292,133
6784,0,-170.06867560135976,72
6784,61,-160.84498741775488,72
6784,122,-184.70704972375125,72
6785,0,-157.39312489300917,71
6785,61,-167.27166530968398,71
6785,122,-181.50572832054524,71
6786,0,-162.9382809188844,133
6786,61,-155.86611724894203,133
6786,122,-178.86482569000663,133
6787,0,-166.95479467445224,72
6787,61,-163.61878998825594,72
6787,122,-184.98956573801377,72
6788,0,-157.44431194580022,12
6788,61,-149.93739350061327,12
6788,122,-173.11413188414528,12
6789,0,-160.3184042775191,72
6789,61,-152.06334633773503,72
6789,122,-175.54423335229745,72
6790,0,-134.0135046646596,11
6790,61,-136.80643714208273,11
6790,122,-155.13293392289233,11
6791,0,-156.78984314672633,133
6791,61,-151.51635814945877,133
6791,122,-173.7518229143539,133
6792,0,-156.07422045589487,71
6792,61,-163.90967477236634,71
6792,122,-179.38358387901852,71
6793,0,-149.25419043668967,72
6793,61,-142.87111096720093,72
6793,122,-165.58471749105541,72
6794,0,-155.43441250630804,72
6794,61,-146.76586700227335,72
6794,122,-170.41038935111848,72
6795,0,-157.6210758530224,64
6795,61,-154.56109070379642,64
6795,122,-175.79993712708864,64
6796,0,-163.21843515209878,11
6796,61,-169.29255103257958,11
6796,122,-185.8001561290967,11
6797,0,-153.39840799660024,146
6797,61,-162.91548080969207,146
6797,122,-177.3735864456722,146
6798,0,-164.2015409370981,133
6798,61,-169.87763656112944,133
6798,122,-186.61174963944157,133
6799,0,-167.32631325393237,11
6799,61,-173.35209201850785,11
6799,122,-189.88861175255718,11
6800,0,-171.90664905097853,72
6800,61,-163.91872282454648,72
6800,122,-187.29260339798046,72
6801,0,-161.75239047692784,11
6801,61,-164.44868958793936,11
6801,122,-182.8257359153521,11
6802,0,-159.8981485009488,11
6802,61,-160.7004865550595,11
6802,122,-180.06669098675192,11
6803,0,-136.15711802264082,72
6803,61,-130.79860539255355,72
6803,122,-153.0723507063801,72
6804,0,-141.66114862038182,147
6804,61,-142.83818066888588,147
6804,122,-162.01283715511252,147
6805,0,-162.89354999044727,133
6805,61,-160.90975009180121,133
6805,122,-181.64601442663317,133
6806,0,-160.6723990451207,12
6806,61,-150.63516357086854,12
6806,122,-174.80790456267312,12
6807,0,-138.12887885561366,11
6807,61,-146.19493097142083,11
6807,122,-161.5350732719121,11
6808,0,-150.91764171335836,146
6808,61,-161.4986761317715,146
6808,122,-175.2941107090378,146
6809,0,-158.91839884687542,72
6809,61,-149.50479109852523,72
6809,122,-173.43909313491295,72
6810,0,-144.86713205425085,133
6810,61,-145.46945217108671,133
6810,122,-164.9323634954163,133
6811,0,-154.0052520538935,11
6811,61,-161.4016997470361,11
6811,122,-177.13990650548521,11
6812,0,-165.3583891521659,85
6812,61,-169.94049688939424,85
6812,122,-187.292573197259,85
6813,0,-138.32530189056902,11
6813,61,-139.81921027615755,11
6813,122,-158.8296835751256,11
6814,0,-165.7458055655514,11
6814,61,-169.2950658135428,11
6814,122,-187.21530698475726,11
6815,0,-163.47040303038557,72
6815,61,-153.39568136468296,72
6815,122,-177.58272320482266,72
6816,0,-160.29655963848617,12
6816,61,-151.77643417233324,12
6816,122,-175.3622271072909,12
6817,0,-159.89659963883503,12
6817,61,-152.20985326552517,12
6817,122,-175.4596118130989,12
6818,0,-165.13445172773115,72
6818,61,-158.87404600350453,72
6818,122,-181.5360201058939,72
6819,0,-166.22045497670862,133
6819,61,-171.64477191034177,133
6819,122,-188.52107661105313,133
6820,0,-151.67239751864886,11
6820,61,-156.24050264385184,11
6820,122,-173.60054281184023,11
6821,0,-162.66188772158458,72
6821,61,-160.25506547546212,72
6821,122,-181.19453504946247,72
6822,0,-146.95085676114533,11
6822,61,-154.15265348367987,11
6822,122,-170.0055196831765,11
6823,0,-169.5407152737919,133
6823,61,-167.30869007865377,133
6823,122,-188.1621635823064,133
6824,0,-134.69407138453914,72
6824,61,-127.71002073531724,72
6824,122,-150.67448662478262,72
6825,0,-151.90529705168797,11
6825,61,-159.36488377099838,11
6825,122,-175.06612937754636,11
6826,0,-144.29757997507315,133
6826,61,-147.97254707934252,133
6826,122,-165.8197006408054,133
6827,0,-133.15312734224744,12
6827,61,-125.75494897890037,12
6827,122,-148.8874902821067,12
6828,0,-161.15400446821192,72
6828,61,-152.18166362797334,72
6828,122,-175.94598910308798,72
6829,0,-167.68026808654156,11
6829,61,-175.28857838461556,11
6829,122,-190.90110640171915,11
6830,0,-125.5045101747172,133
6830,61,-132.86283800828846,133
6830,122,-148.6209235939217,133
6831,0,-159.4992502026995,72
6831,61,-155.68191267623354,72
6831,122,-177.27335843816013,72
6832,0,-155.3304529477256,133
6832,61,-155.45771960253492,133
6832,122,-175.16083775619876,133
6833,0,-161.21642267248166,71
6833,61,-161.62513686538907,71
6833,122,-181.18991475191936,71
6834,0,-164.26551352440384,147
6834,61,-160.4845205622848,147
6834,122,-182.0593422468917,147
6835,0,-178.93573005383638,72
6835,61,-168.78186463974927,72
6835,122,-192.99889575155072,72
6836,0,-157.0910511040663,147
6836,61,-159.81119698862062,147
6836,122,-178.17768559455232,147
6837,0,-143.37696463493984,147
6837,61,-144.86722509672285,147
6837,122,-163.88031538841403,147
6838,0,-165.13614687103131,148
6838,61,-155.8938250379423,148
6838,122,-179.76276670093245,148
6839,0,-117.93386852389116,11
6839,61,-120.99064257005821,11
6839,122,-139.17542825564593,11
6840,0,-135.6434434614515,148
6840,61,-125.94281634762034,148
6840,122,-149.9883302389406,148
6841,0,-136.30331659539942,11
6841,61,-144.25510081043325,11
6841,122,-159.6633115432672,11
6842,0,-138.682435942762,72
6842,61,-134.27036183185808,72
6842,122,-156.12797178257478,72
6843,0,-160.84628394184506,133
6843,61,-161.11132248715646,133
6843,122,-180.74811365998664,133
6844,0,-130.09504064101947,71
6844,61,-139.18566375032322,71
6844,122,-153.9049318757174,71
6845,0,-163.48477412893538,71
6845,61,-171.16363316574103,71
6845,122,-186.73332153031603,71
6846,0,-160.69706599682505,11
6846,61,-162.090597711289,11
6846,122,-181.1533658935754,11
6847,0,-161.32656294642103,133
6847,61,-160.06250362575068,133
6847,122,-180.45389945534262,133
6848,0,-170.51664537503706,11
6848,61,-176.38495739811327,11
6848,122,-193.0104630318371,11
6849,0,-165.08339182550276,72
6849,61,-160.35823269472016,72
6849,122,-182.35507820657295,72
6850,0,-170.3164001934165,72
6850,61,-164.2491262912576,72
6850,122,-186.82853609970098,72
6851,0,-131.3829099232168,72
6851,61,-122.65857557914175,72
6851,122,-146.3257156630506,72
6852,0,-165.4385781720762,11
6852,61,-170.91276641234975,11
6852,122,-187.7635703199278,11
6853,0,-132.45997887545713,133
6853,61,-131.40971108624305,133
6853,122,-151.69774061877996,133
6854,0,-158.99283083457294,11
6854,61,-164.88702888476803,11
6854,122,-181.49712562297378,11
6855,0,-133.344541316519,72
6855,61,-126.79845294152844,72
6855,122,-149.57891982415595,72
6856,0,-164.3922288147383,133
6856,61,-169.9985787506418,133
6856,122,-186.77139172265902,133
6857,0,-173.53026819488144,72
6857,61,-163.41316538350497,72
6857,122,-187.61591318488178,72
6858,0,-171.26384010200434,72
6858,61,-168.89202143953173,72
6858,122,-189.81411196163617,72
6859,0,-161.69080367693667,72
6859,61,-159.3815987303935,72
6859,122,-180.27491247607608,72
6860,0,-153.54264212234472,133
6860,61,-156.101727999389,133
6860,122,-174.5485435257378,133
6861,0,-132.4156506641666,133
6861,61,-134.55644801165045,133
6861,122,-153.22553615517248,133
6862,0,-158.30873619811797,11
6862,61,-165.7731458442717,11
6862,122,-181.4701190443315,11
6863,0,-165.26975508119864,11
6863,61,-169.6287819433345,11
6863,122,-187.1049148385278,11
6864,0,-176.34238904943436,72
6864,61,-171.9590818171391,72
6864,122,-193.8048357640789,72
6865,0,-166.88990130442585,72
6865,61,-165.58613586451588,72
6865,122,-185.99779083404428,72
6866,0,-170.34877902258793,72
6866,61,-168.08071102154693,72
6866,122,-188.9540508018337,72
6867,0,-163.4169200289722,133
6867,61,-162.2139831351521,133
6867,122,-182.57641150645003,133
6868,0,-163.47294680657058,12
6868,61,-153.6060757231443,12
6868,122,-177.71373780337132,12
6869,0,-145.7241941819088,133
6869,61,-142.15655873147406,133
6869,122,-163.62988599160167,133
6870,0,-166.73688099706553,133
6870,61,-168.8848286425422,133
6870,122,-187.55119369155312,133
6871,0,-157.01275602741234,71
6871,61,-164.3765625832511,71
6871,122,-180.13207069299517,71
6872,0,-172.34561360283288,72
6872,61,-169.58192052533633,72
6872,122,-190.68807418899257,72
6873,0,-149.15981326412344,133
6873,61,-151.9715865398694,133
6873,122,-170.2855267214953,133
6874,0,-155.66463046533414,72
6874,61,-153.45829435457523,72
6874,122,-174.30151923828836,72
6875,0,-175.67458088536577,72
6875,61,-167.98222348831894,72
6875,122,-191.2366130239087,72
6876,0,-170.11746274123573,147
6876,61,-170.75172240774785,147
6876,122,-190.20393285178926,147
6877,0,-160.57988177725696,72
6877,61,-152.9114037488366,72
6877,122,-176.15566578950288,72
6878,0,-163.32409777949414,11
6878,61,-170.0179699326859,11
6878,122,-186.16833717236523,11
6879,0,-161.60935557222518,12
6879,61,-153.023076108466,12
6879,122,-176.63502661726753,12
6880,0,-160.96087073389847,147
6880,61,-157.11550062198177,147
6880,122,-178.71954001241136,147
6881,0,-163.21524612406196,72
6881,61,-154.76619872046479,72
6881,122,-178.32421799385858,72
6882,0,-166.64308870990746,11
6882,61,-175.1184961254708,11
6882,122,-190.2126845500451,11
6883,0,-123.22228505907813,72
6883,61,-122.66822079347979,72
6883,122,-142.71371489796184,72
6884,0,-161.0279326756649,11
6884,61,-163.16504789022233,11
6884,122,-181.83895331241416,11
6885,0,-163.58976831630622,11
6885,61,-166.660176197782,11
6885,122,-184.838453667681,11
6886,0,-165.32773693701904,72
6886,61,-164.12468074092993,72
